UserID,Date,Steps,Calories,Heart Rate,Exercise Session,Exercise Time (in Min)
86,2025-04-27,14827,2134,82,1,23
86,2025-01-18,9304,2096,117,0,0
86,2025-09-11,12517,3244,92,0,0
86,2025-09-23,14781,3207,67,1,58
86,2025-05-04,4219,2151,94,1,40
86,2025-08-19,6039,3008,74,1,67
86,2025-04-18,9354,2706,141,0,0
86,2025-12-31,11559,3162,160,0,0
86,2025-12-16,12425,3246,84,1,24
86,2025-09-29,7580,2649,75,0,0
86,2025-06-28,6221,3116,113,1,34
86,2025-11-14,8773,2202,98,0,0
86,2025-11-12,6395,3265,121,1,85
86,2025-12-20,13550,2992,101,0,0
86,2025-05-01,14982,3451,133,0,0
86,2025-05-14,8576,2296,152,0,0
86,2025-06-17,12491,3108,150,1,63
86,2025-03-30,12197,2787,101,1,27
86,2025-04-14,11335,3232,78,1,81
86,2025-04-01,5115,2260,78,0,0
86,2025-10-23,3229,1811,116,0,0
86,2025-06-27,12167,2662,63,1,58
86,2025-12-10,11240,3491,93,1,78
86,2025-10-30,7671,2755,147,1,41
86,2025-11-17,13154,2000,89,0,0
86,2025-10-09,9008,3123,103,1,25
86,2025-11-10,12109,3106,153,1,37
86,2025-03-15,13888,2085,113,0,0
86,2025-11-23,5829,2481,159,0,0
86,2025-03-23,14099,3199,102,1,33
86,2025-10-25,4811,3327,140,0,0
87,2025-07-08,10197,2147,144,0,0
87,2025-07-01,14267,1946,148,1,42
87,2025-07-30,3504,2380,127,0,0
87,2025-04-02,3266,3260,108,1,27
87,2025-12-01,7340,1975,71,0,0
87,2025-06-05,3966,2738,60,1,46
87,2025-02-06,4229,1859,157,1,67
87,2025-03-15,3152,2244,66,1,86
87,2025-08-05,11414,2733,125,1,24
87,2025-12-04,9341,2650,56,1,76
87,2025-07-28,8860,3126,69,1,34
87,2025-08-17,7339,2869,84,1,29
87,2025-08-04,8441,2625,57,1,35
87,2025-11-27,7355,3273,71,1,80
87,2025-09-17,3847,3203,74,0,0
87,2025-01-14,8615,3394,84,1,34
87,2025-11-28,4715,2485,70,0,0
87,2025-10-19,4298,3252,110,0,0
87,2025-05-16,14876,2764,67,1,46
87,2025-01-26,9058,3062,79,1,34
87,2025-06-10,3585,2604,68,1,61
87,2025-12-14,3170,3093,87,1,43
87,2025-07-25,8203,2512,82,0,0
87,2025-06-04,14448,1873,118,0,0
87,2025-09-05,11179,1952,78,0,0
87,2025-01-19,3112,2698,73,1,24
87,2025-05-08,11941,3127,94,1,42
87,2025-04-13,7925,1840,125,1,24
87,2025-08-06,12989,2677,141,0,0
87,2025-05-17,8203,3368,84,0,0
87,2025-03-29,9676,1879,67,0,0
87,2025-05-28,12540,3306,138,0,0
87,2025-06-16,4218,3009,67,1,27
87,2025-04-12,3421,3461,131,0,0
87,2025-03-21,5699,3272,134,1,34
87,2025-01-13,12621,2077,139,0,0
87,2025-08-09,11459,2866,112,1,29
87,2025-06-13,8495,3254,130,1,39
87,2025-05-19,8831,2342,136,0,0
87,2025-04-26,7880,3249,97,0,0
87,2025-03-13,5435,2629,109,1,42
87,2025-12-21,10851,2297,123,1,70
87,2025-02-04,10165,2370,125,0,0
87,2025-06-01,4360,1876,97,0,0
87,2025-04-23,5802,2958,136,0,0
87,2025-06-02,14449,2759,73,1,44
87,2025-01-31,3315,3307,109,1,80
87,2025-04-17,11154,3064,121,0,0
87,2025-09-02,13866,2589,113,1,84
87,2025-12-25,4091,1823,118,0,0
87,2025-06-26,11366,3215,72,1,26
87,2025-03-18,11246,3048,156,0,0
87,2025-12-02,13371,2534,65,0,0
87,2025-04-08,6129,3320,152,0,0
87,2025-03-03,8823,2730,128,0,0
87,2025-01-23,3897,2950,78,0,0
87,2025-02-03,10082,2589,65,1,40
87,2025-06-21,3264,1968,112,0,0
87,2025-12-29,12660,3462,96,0,0
87,2025-10-01,14128,2087,103,1,27
87,2025-05-07,14173,2951,108,1,34
87,2025-01-16,4432,1840,125,1,20
87,2025-07-06,14033,2290,134,0,0
87,2025-05-04,12305,2169,139,1,70
87,2025-02-09,10920,2243,151,1,22
87,2025-04-06,11661,2654,84,0,0
87,2025-03-25,6580,3471,129,1,25
87,2025-10-30,9408,2600,144,1,83
87,2025-10-26,10015,1817,156,1,65
87,2025-12-09,3324,2877,137,0,0
87,2025-05-22,13626,1875,98,0,0
87,2025-08-16,14121,3046,61,0,0
87,2025-05-25,3705,2652,135,0,0
87,2025-08-13,8909,1898,143,0,0
87,2025-10-09,8758,2559,110,1,59
87,2025-08-26,4275,2998,128,1,28
87,2025-02-01,5077,2335,82,1,28
87,2025-08-11,9429,1898,102,0,0
87,2025-12-10,14455,2168,131,0,0
87,2025-07-15,10212,2617,66,0,0
87,2025-05-29,13327,2833,69,1,88
87,2025-10-20,6448,2645,118,1,21
87,2025-10-24,6883,2074,66,1,76
87,2025-12-17,7572,2954,144,0,0
87,2025-07-31,4948,3370,116,1,76
87,2025-04-30,8453,2560,57,0,0
87,2025-12-06,7572,2185,160,1,63
87,2025-08-27,13513,2207,149,0,0
87,2025-10-31,8446,3476,112,1,36
87,2025-08-24,5905,3071,96,0,0
87,2025-09-26,14734,2902,86,1,24
87,2025-02-10,6241,2994,62,0,0
87,2025-01-21,9955,2815,92,1,76
87,2025-02-05,8899,2610,115,1,46
87,2025-10-06,8324,1953,95,0,0
87,2025-02-25,7238,3154,144,1,56
87,2025-03-11,6308,3025,72,1,20
87,2025-05-31,11488,2014,76,0,0
87,2025-10-12,10507,2917,60,0,0
87,2025-01-05,6399,2808,124,0,0
87,2025-07-10,3034,2036,55,0,0
87,2025-07-20,13387,2093,157,0,0
87,2025-11-16,11237,2111,85,1,32
87,2025-03-07,9635,1819,131,0,0
87,2025-02-23,12450,2750,99,1,86
87,2025-02-27,11761,3451,156,1,34
87,2025-09-04,9562,2616,65,0,0
87,2025-06-07,11170,2611,88,1,54
87,2025-01-11,12817,1898,90,0,0
87,2025-12-16,12666,2391,150,1,29
87,2025-11-21,10113,3124,73,0,0
87,2025-09-19,14296,2145,114,1,36
87,2025-05-30,10070,2014,57,1,54
87,2025-01-18,13619,3421,59,0,0
87,2025-10-08,14864,2581,57,0,0
87,2025-09-13,11572,3130,93,1,65
87,2025-06-18,14813,2478,129,0,0
87,2025-07-19,4491,3248,122,1,69
87,2025-07-05,11862,2838,158,1,52
87,2025-10-04,13236,2979,82,0,0
88,2025-12-09,14627,2256,64,1,45
88,2025-10-27,3363,2781,57,1,33
88,2025-08-19,13124,1886,156,1,87
88,2025-05-21,14403,2816,121,1,22
88,2025-06-30,4240,2535,62,0,0
88,2025-04-08,6911,2367,158,1,29
88,2025-11-07,5938,3041,122,0,0
88,2025-02-02,12877,3122,150,1,64
88,2025-09-30,7478,3343,66,0,0
88,2025-01-22,6265,3394,118,0,0
88,2025-04-01,7985,3132,117,1,38
88,2025-04-30,8735,1848,113,1,48
88,2025-10-05,11623,2072,60,0,0
88,2025-05-31,12745,2528,160,0,0
88,2025-10-12,13655,3256,157,0,0
88,2025-08-14,10262,2841,109,1,77
88,2025-07-30,8454,2484,55,0,0
88,2025-02-13,8256,2189,150,1,81
88,2025-11-24,13437,3094,159,1,27
88,2025-06-05,13687,2250,105,1,46
88,2025-12-12,6559,2596,63,1,43
88,2025-05-11,7148,2766,90,0,0
88,2025-04-25,8837,3365,66,1,48
88,2025-12-31,5454,3061,95,1,73
88,2025-12-16,14612,1931,137,1,85
88,2025-04-29,14313,2120,144,1,50
88,2025-07-13,9825,2417,124,1,29
88,2025-11-26,10268,2880,75,1,66
88,2025-11-27,11117,2770,80,0,0
88,2025-01-19,9337,1939,88,1,23
88,2025-11-14,4311,2808,140,1,31
88,2025-02-01,12756,2573,94,0,0
88,2025-09-20,14889,1923,62,0,0
88,2025-06-18,8364,2644,141,0,0
88,2025-08-13,14089,2475,131,1,36
88,2025-06-23,10309,2865,86,1,81
88,2025-12-08,10840,2583,97,1,20
88,2025-08-28,5196,2259,93,1,35
88,2025-11-05,7638,2505,69,0,0
88,2025-06-06,10400,2358,139,0,0
88,2025-08-15,5092,2888,137,0,0
88,2025-07-20,9850,3476,100,1,63
88,2025-04-21,5962,2967,83,1,81
88,2025-02-23,8930,2595,77,1,67
88,2025-09-28,7125,2498,141,1,21
88,2025-04-22,6839,3395,94,0,0
88,2025-12-10,12913,2719,101,1,62
88,2025-04-03,6880,2617,139,1,41
88,2025-10-21,5968,3204,61,1,76
88,2025-01-09,3550,2479,87,1,83
88,2025-01-07,9516,2533,119,0,0
88,2025-03-23,12999,3154,153,0,0
88,2025-05-27,4115,2951,148,1,69
88,2025-10-31,14325,3042,76,1,27
88,2025-03-26,7465,2291,120,1,38
88,2025-09-07,11510,2723,63,1,86
88,2025-10-03,6823,2355,138,1,48
88,2025-06-25,3403,2069,160,1,50
88,2025-03-22,11996,2451,94,1,42
88,2025-04-14,7592,1924,74,1,88
88,2025-06-01,3121,2417,144,1,85
88,2025-07-24,11604,2588,144,0,0
88,2025-02-10,11835,3258,112,1,45
88,2025-06-12,7176,3145,77,1,41
88,2025-02-05,8035,2699,158,1,33
88,2025-11-10,4825,2518,112,1,44
88,2025-02-27,10871,3401,123,0,0
88,2025-08-07,8593,2632,70,1,40
88,2025-09-09,4064,3316,117,0,0
88,2025-07-26,9194,2770,65,0,0
88,2025-01-03,11643,3279,118,0,0
88,2025-09-25,4033,2397,57,0,0
88,2025-07-29,4234,2965,143,0,0
88,2025-01-23,9517,2670,108,0,0
88,2025-02-15,9950,2147,94,1,89
88,2025-01-11,11564,3280,128,1,81
88,2025-12-05,9443,2152,149,0,0
88,2025-10-25,11228,2083,78,1,79
88,2025-10-29,12330,3088,135,0,0
88,2025-09-16,5063,2327,118,1,90
88,2025-08-17,9940,2701,60,1,33
88,2025-09-15,9429,2707,66,1,86
88,2025-12-30,13905,2968,100,1,38
88,2025-06-08,8471,2734,123,1,42
88,2025-03-08,6150,2446,74,0,0
88,2025-07-09,3424,3407,134,0,0
88,2025-08-04,7789,3353,63,0,0
88,2025-07-04,10233,2289,87,1,54
88,2025-10-08,5106,2385,116,0,0
88,2025-11-16,4072,2508,95,0,0
88,2025-11-28,5961,1935,126,0,0
88,2025-05-09,12269,2482,65,1,31
88,2025-12-22,12890,1803,112,0,0
88,2025-06-03,10123,2734,115,1,45
88,2025-12-18,4916,2229,67,1,58
88,2025-06-22,8123,2299,125,0,0
88,2025-01-10,6164,2619,92,0,0
88,2025-12-20,8714,2460,56,0,0
88,2025-11-08,8910,2301,86,0,0
88,2025-04-10,4450,1867,67,0,0
88,2025-04-12,8526,2414,144,1,77
88,2025-05-10,8365,3375,131,0,0
88,2025-10-16,7787,2986,130,1,77
88,2025-07-19,10720,1886,84,0,0
88,2025-01-12,14516,3448,116,0,0
88,2025-03-03,8904,2677,123,0,0
88,2025-05-12,9057,2930,80,0,0
88,2025-11-17,3673,1937,89,0,0
88,2025-11-20,8402,2427,102,1,44
88,2025-10-19,9488,2764,133,0,0
88,2025-10-28,10158,2825,110,0,0
88,2025-06-04,9870,3095,93,1,59
88,2025-07-02,12495,2839,69,0,0
88,2025-11-02,13841,2626,79,0,0
88,2025-07-23,9758,2718,152,0,0
88,2025-12-25,12249,2085,136,0,0
88,2025-10-26,9176,3480,145,0,0
88,2025-02-16,7501,2087,129,1,38
88,2025-11-04,13092,3048,72,0,0
88,2025-05-23,4467,3057,77,1,77
89,2025-05-15,12957,2809,81,0,0
89,2025-04-19,3963,1806,129,1,24
89,2025-11-25,4909,2561,80,1,45
89,2025-11-19,13333,3420,58,1,48
89,2025-06-24,5933,3426,153,1,75
89,2025-01-26,5830,2431,141,0,0
89,2025-08-09,7922,3020,118,0,0
89,2025-11-05,7337,2643,90,1,61
89,2025-12-06,8837,1999,142,1,46
89,2025-09-05,5670,3269,91,0,0
89,2025-10-05,8455,3366,136,1,57
89,2025-03-28,4634,1964,136,0,0
89,2025-01-31,9055,2207,127,0,0
89,2025-10-22,13268,1803,85,0,0
89,2025-10-24,14364,2611,159,1,83
89,2025-04-17,10218,3207,58,1,39
89,2025-09-15,4187,2839,97,1,87
89,2025-09-03,14733,1887,88,0,0
89,2025-03-10,12930,2333,73,0,0
89,2025-03-02,3535,3423,120,0,0
89,2025-02-18,8350,3384,155,1,81
89,2025-03-12,11420,3419,80,0,0
89,2025-01-10,6141,2779,58,0,0
89,2025-04-21,10408,2765,81,0,0
89,2025-09-19,5513,1905,102,1,59
89,2025-03-19,11509,2526,81,0,0
89,2025-10-31,10486,2316,121,1,90
89,2025-11-11,4272,3446,79,1,22
89,2025-09-16,14842,3013,99,0,0
89,2025-04-09,7485,1829,95,0,0
89,2025-10-28,4177,2933,67,0,0
89,2025-11-02,14639,3253,104,0,0
89,2025-01-21,11098,1868,55,0,0
89,2025-02-23,7524,2854,159,1,58
89,2025-07-08,14930,3145,68,0,0
89,2025-01-02,14174,2193,140,1,84
89,2025-11-27,4696,1817,147,1,61
89,2025-11-15,5710,2451,96,0,0
89,2025-06-28,14464,2971,104,0,0
89,2025-06-02,8295,2539,110,0,0
89,2025-09-08,7449,2350,67,0,0
89,2025-08-07,13865,3267,152,1,27
89,2025-02-10,4026,1919,133,0,0
89,2025-08-11,13835,2064,70,1,38
89,2025-10-14,12647,2323,68,1,75
89,2025-02-01,4795,2026,67,1,85
89,2025-07-18,6836,2122,87,0,0
89,2025-09-20,12812,2631,150,1,37
89,2025-01-18,14088,2642,159,0,0
89,2025-05-02,5158,2052,104,1,58
89,2025-01-20,11458,1980,144,0,0
89,2025-06-08,3030,1957,63,0,0
89,2025-01-16,14626,2224,83,0,0
89,2025-01-04,5008,2659,113,1,63
89,2025-06-17,9040,3081,104,1,51
89,2025-05-19,6059,2253,125,0,0
89,2025-08-04,9360,2834,94,0,0
89,2025-09-24,7807,2293,94,1,70
89,2025-01-09,5783,2158,157,0,0
89,2025-12-28,10973,2340,139,0,0
89,2025-04-13,8141,2209,120,0,0
89,2025-12-12,8615,3295,133,1,20
89,2025-05-21,13072,3363,148,1,40
89,2025-12-30,11596,3112,63,1,89
89,2025-05-04,6791,2613,74,1,77
89,2025-08-02,11058,2166,65,0,0
89,2025-01-01,14471,2827,117,0,0
89,2025-07-03,10649,2387,70,0,0
89,2025-09-10,9106,2993,65,1,78
89,2025-12-31,12380,2842,150,0,0
89,2025-04-11,9113,2495,98,0,0
89,2025-04-06,12040,2438,130,1,67
89,2025-02-22,5743,3075,109,1,51
89,2025-02-25,13271,2450,72,0,0
89,2025-03-03,4573,2791,80,0,0
89,2025-06-26,12038,2425,73,1,87
89,2025-05-17,10856,3117,140,0,0
89,2025-06-20,12281,2895,62,0,0
89,2025-03-08,3368,2117,134,0,0
89,2025-02-11,13543,2739,77,1,60
89,2025-08-31,4742,3138,137,0,0
89,2025-10-19,14779,2338,73,0,0
89,2025-07-14,8117,3080,97,1,86
89,2025-01-25,4822,2300,68,1,66
89,2025-02-04,9221,2080,147,1,49
89,2025-05-01,3992,2247,62,0,0
89,2025-10-10,7597,1933,83,0,0
89,2025-05-30,3249,2036,69,0,0
89,2025-02-03,4079,2376,109,1,59
89,2025-11-21,6029,1971,91,0,0
89,2025-10-27,10618,3115,116,0,0
89,2025-06-12,9083,2487,139,0,0
89,2025-03-07,5181,2779,115,0,0
89,2025-12-09,13823,2059,109,0,0
89,2025-12-29,8009,2953,114,1,80
89,2025-06-04,13036,2995,149,1,43
89,2025-04-15,8759,2625,140,1,59
89,2025-07-23,4275,1930,82,1,21
89,2025-01-13,10337,3215,110,1,68
89,2025-01-14,10400,2143,144,1,71
89,2025-02-08,6112,2245,127,1,84
89,2025-12-24,3430,1882,111,0,0
89,2025-01-07,4736,3061,91,1,60
89,2025-02-24,3781,3147,154,1,43
89,2025-02-12,5099,1893,67,0,0
89,2025-12-27,5359,3414,116,0,0
89,2025-12-08,14996,2377,73,0,0
89,2025-10-02,14463,2556,127,0,0
89,2025-09-29,6857,3129,146,0,0
89,2025-07-17,6444,3364,125,0,0
89,2025-03-16,7989,2275,82,0,0
89,2025-11-28,9656,1952,110,1,80
89,2025-06-05,8036,3188,94,1,82
89,2025-03-18,3649,2798,69,0,0
89,2025-04-04,12889,2879,158,1,28
89,2025-06-11,4801,2041,102,1,89
89,2025-08-05,10432,2062,85,0,0
89,2025-02-20,6231,2813,70,1,67
89,2025-11-07,11450,2620,56,0,0
89,2025-12-13,9591,2417,71,0,0
90,2025-07-26,4709,2109,115,0,0
90,2025-04-02,8758,3003,77,0,0
90,2025-06-04,13458,2175,128,1,68
90,2025-06-23,10336,3214,71,1,26
90,2025-09-18,9008,2549,98,0,0
90,2025-10-03,8349,2014,118,1,56
90,2025-05-27,13398,2889,100,1,61
90,2025-07-12,5556,3131,106,1,39
90,2025-10-25,7418,2242,111,1,39
90,2025-04-16,11278,3324,72,0,0
90,2025-08-17,3387,2178,71,0,0
90,2025-02-05,7508,1949,55,1,57
90,2025-05-24,12352,2631,60,1,40
90,2025-08-25,9160,2497,75,0,0
90,2025-11-28,14248,2018,147,1,85
90,2025-10-10,10558,2658,61,1,77
90,2025-09-12,6799,2699,76,1,24
90,2025-06-27,3900,2974,85,0,0
90,2025-01-14,4920,3304,128,1,69
90,2025-09-23,14807,3074,79,0,0
90,2025-12-10,3970,2566,148,0,0
90,2025-01-12,9921,3291,99,0,0
90,2025-07-02,9503,2963,104,0,0
90,2025-11-27,14026,3276,153,1,89
90,2025-08-24,11517,2319,89,1,36
90,2025-11-18,6562,2612,87,1,29
90,2025-02-03,4695,3321,58,0,0
90,2025-02-04,14098,2149,59,1,82
90,2025-12-15,9617,3329,59,1,27
90,2025-09-28,9748,2094,86,0,0
90,2025-05-13,4582,2542,70,1,60
90,2025-11-20,5041,3033,103,1,42
90,2025-06-07,12446,2635,58,1,86
90,2025-05-23,10051,2524,84,0,0
90,2025-01-26,7433,3190,156,0,0
90,2025-01-31,7431,2164,77,0,0
90,2025-03-21,11114,3493,60,1,47
90,2025-09-07,4288,3417,142,0,0
90,2025-05-14,10461,2736,76,0,0
90,2025-12-27,5349,2949,114,1,62
90,2025-11-05,11301,2960,79,1,82
90,2025-05-11,7801,2136,124,1,24
90,2025-03-29,4344,2795,154,1,80
90,2025-05-22,13939,2885,112,0,0
90,2025-11-29,11235,3362,121,0,0
90,2025-04-29,4934,2012,63,0,0
90,2025-08-15,3542,3137,99,0,0
90,2025-11-08,14256,2988,74,0,0
90,2025-04-15,11677,2255,101,0,0
90,2025-07-27,5423,2230,114,1,62
90,2025-07-19,3724,2352,91,0,0
90,2025-08-08,9513,3137,85,0,0
90,2025-01-27,7324,2370,125,1,90
90,2025-12-25,7101,2639,59,1,34
90,2025-06-08,14680,2146,108,0,0
90,2025-12-26,9488,3282,150,1,61
90,2025-07-23,13338,2436,71,1,51
90,2025-08-23,6217,3148,130,1,27
90,2025-03-01,5167,2047,93,1,29
90,2025-03-03,9316,3054,150,0,0
90,2025-11-06,8109,2769,140,1,29
90,2025-09-26,3826,2104,133,1,66
90,2025-02-08,7317,2401,65,0,0
90,2025-07-28,7344,2206,117,1,24
90,2025-12-04,5735,3065,139,1,78
90,2025-09-27,3538,2476,56,0,0
90,2025-03-28,8265,2646,154,0,0
90,2025-09-08,6893,2723,159,0,0
90,2025-08-14,7492,2613,140,1,61
90,2025-04-23,9508,1819,92,1,31
90,2025-06-01,4393,2998,130,0,0
90,2025-12-21,9628,2455,151,1,50
90,2025-08-26,5882,2181,141,1,82
90,2025-05-28,12915,1945,152,0,0
90,2025-08-02,4260,3467,117,1,34
90,2025-08-13,5944,2511,132,0,0
90,2025-12-12,14166,2730,77,0,0
90,2025-05-30,9642,3022,92,0,0
90,2025-07-11,5389,2067,132,0,0
90,2025-03-06,8704,2305,124,1,29
90,2025-12-18,12043,2707,97,1,69
90,2025-05-01,4419,2803,106,1,82
90,2025-05-05,5650,2127,140,1,66
90,2025-02-22,11532,3475,121,0,0
90,2025-09-22,10143,2686,56,1,47
90,2025-09-24,6848,3157,91,0,0
90,2025-02-23,11417,2211,148,0,0
90,2025-06-12,10731,2847,82,1,34
90,2025-08-01,8761,3099,128,0,0
90,2025-09-11,9374,2649,121,1,68
90,2025-06-17,13558,2860,58,0,0
90,2025-05-26,10886,3005,102,1,62
90,2025-11-02,6908,1904,58,0,0
90,2025-04-20,6054,3462,73,1,66
90,2025-06-21,3221,3061,80,1,22
90,2025-12-06,7602,2763,55,0,0
90,2025-06-30,12180,1873,85,0,0
90,2025-06-25,10415,3441,66,1,38
90,2025-10-17,14177,2028,82,1,56
90,2025-08-22,10365,3487,77,1,49
90,2025-01-16,12482,2159,135,0,0
90,2025-12-07,14226,2634,147,1,61
90,2025-02-01,7260,2123,118,1,36
90,2025-09-01,13006,2304,148,0,0
90,2025-11-15,9475,3297,128,0,0
90,2025-01-29,5315,3340,94,0,0
90,2025-11-07,14125,2765,77,0,0
90,2025-10-14,13109,3497,99,0,0
90,2025-06-22,13332,3166,108,0,0
90,2025-04-18,13891,2826,58,0,0
90,2025-01-07,12827,2894,126,0,0
90,2025-11-01,7305,1839,134,0,0
90,2025-01-06,6786,2606,147,0,0
90,2025-01-19,10169,2100,89,1,62
90,2025-12-16,5081,2180,116,1,53
90,2025-02-20,5229,2598,117,0,0
90,2025-11-09,5193,3212,145,1,42
90,2025-07-18,6037,2102,68,1,64
90,2025-10-20,6901,2099,95,0,0
90,2025-03-09,4578,2603,134,0,0
91,2025-04-06,14181,2980,58,0,0
91,2025-10-18,7216,2708,81,0,0
91,2025-08-15,10433,2469,67,0,0
91,2025-05-10,13840,2161,130,1,89
91,2025-07-05,6873,3292,126,1,21
91,2025-02-19,11292,3306,81,0,0
91,2025-02-13,5757,2770,67,0,0
91,2025-12-07,7889,2443,81,1,31
91,2025-07-22,6564,2450,138,1,45
91,2025-06-23,14011,3251,92,0,0
91,2025-02-05,4072,3226,111,0,0
91,2025-08-05,12919,3179,135,0,0
91,2025-01-03,9237,2271,158,0,0
91,2025-10-07,8705,2334,112,0,0
91,2025-07-24,14494,2534,88,0,0
91,2025-03-30,6983,3108,136,0,0
91,2025-06-01,8302,2419,68,1,72
91,2025-10-31,11921,2970,73,0,0
91,2025-06-16,3534,2615,124,0,0
91,2025-02-24,12332,3120,130,1,63
91,2025-04-26,12028,3208,60,0,0
91,2025-04-13,11392,2421,99,1,35
91,2025-10-25,14047,2940,108,0,0
91,2025-08-06,12243,3159,137,0,0
91,2025-08-07,9999,3322,77,1,57
91,2025-12-19,12779,3039,80,0,0
91,2025-06-24,7955,2459,86,1,63
91,2025-08-26,4635,2210,82,1,34
91,2025-06-15,6654,2648,114,1,69
91,2025-03-18,4339,2682,67,1,21
91,2025-11-25,8221,2358,85,0,0
91,2025-10-22,10416,3196,57,1,50
91,2025-07-27,9267,2761,65,0,0
91,2025-12-23,11161,3235,88,1,20
91,2025-06-06,9842,3040,151,1,50
91,2025-09-03,4279,2156,68,1,87
91,2025-02-03,12745,2419,55,1,77
91,2025-02-17,5300,3016,109,1,38
91,2025-09-20,3862,2358,66,1,41
91,2025-12-25,13041,2200,63,0,0
91,2025-04-19,13565,2572,111,1,60
91,2025-03-10,14297,2943,104,1,82
91,2025-01-02,7235,1829,154,0,0
91,2025-08-21,12953,3480,73,1,64
91,2025-03-21,7042,2047,112,1,61
91,2025-04-09,3019,2333,105,0,0
91,2025-10-21,10118,2029,92,0,0
91,2025-03-02,11871,3301,89,0,0
91,2025-10-26,6714,3034,114,0,0
91,2025-02-14,9203,2776,98,1,64
91,2025-10-03,10209,2656,159,0,0
91,2025-05-15,12533,2402,66,1,36
91,2025-12-17,8829,3151,151,0,0
91,2025-06-18,13100,2522,105,0,0
91,2025-07-06,9695,3186,148,0,0
91,2025-01-28,6572,2843,97,1,40
91,2025-07-30,11308,3347,121,0,0
91,2025-04-22,6110,2037,81,0,0
91,2025-08-10,13121,3069,109,1,85
91,2025-12-09,6541,3485,94,0,0
91,2025-09-18,8880,2897,144,1,33
91,2025-12-05,12936,2748,154,1,72
91,2025-02-02,7050,2849,101,1,38
91,2025-07-13,5322,2484,146,1,49
91,2025-08-23,10991,3217,107,0,0
91,2025-08-04,9896,2629,77,1,32
91,2025-07-04,4258,2745,158,0,0
91,2025-07-01,10163,2559,82,1,62
91,2025-02-08,8686,2199,132,1,67
91,2025-07-14,3780,2670,140,1,84
91,2025-07-31,13769,2063,132,1,88
91,2025-12-29,9766,2282,155,0,0
91,2025-11-29,12940,2975,148,1,39
91,2025-02-01,11528,2483,96,1,35
91,2025-04-05,10318,2988,81,1,48
91,2025-03-12,4395,2439,127,0,0
91,2025-04-12,7314,2125,64,1,52
91,2025-10-29,8079,3279,59,1,79
91,2025-05-21,9379,2101,94,0,0
91,2025-11-27,12015,2538,118,1,24
91,2025-06-27,8066,1846,154,1,40
91,2025-02-23,13972,3216,117,1,22
91,2025-05-29,6294,2554,87,1,75
91,2025-05-01,9231,3466,157,0,0
91,2025-08-19,3819,2727,156,1,82
91,2025-12-06,8250,1957,140,0,0
91,2025-05-18,12548,1857,105,1,32
91,2025-04-11,13181,2379,57,1,41
91,2025-05-09,6743,2374,158,1,33
91,2025-11-17,8940,3287,60,1,35
91,2025-12-15,14667,3316,63,1,26
91,2025-10-11,11411,2113,127,0,0
91,2025-08-03,5279,1907,130,0,0
91,2025-11-11,8205,1980,151,0,0
91,2025-08-09,13128,1858,55,0,0
91,2025-10-16,12586,3209,100,0,0
91,2025-03-03,4048,3403,149,0,0
91,2025-09-12,7978,2703,87,1,42
91,2025-08-28,13107,2971,62,1,67
91,2025-08-29,8275,2059,85,1,84
91,2025-05-20,6076,3221,134,0,0
91,2025-09-22,7136,3055,118,1,81
91,2025-03-17,14505,3376,92,1,68
91,2025-04-03,11915,2379,91,0,0
91,2025-03-16,9261,2274,80,0,0
91,2025-02-20,7024,3390,136,1,73
91,2025-12-31,8613,1935,128,0,0
91,2025-06-04,6394,3260,92,0,0
91,2025-03-09,3869,2945,72,1,31
91,2025-02-25,6415,1884,70,1,26
91,2025-10-20,9645,3155,153,1,53
91,2025-07-03,12529,1884,80,1,51
91,2025-07-23,7762,2043,117,1,44
91,2025-10-02,6340,2383,146,0,0
91,2025-10-27,14610,3091,60,1,34
91,2025-05-03,11962,3273,159,0,0
91,2025-12-26,4636,3081,123,0,0
91,2025-05-12,4507,3440,104,0,0
91,2025-01-24,10107,3162,79,0,0
91,2025-06-21,6600,1937,122,1,79
92,2025-11-22,14327,2925,114,0,0
92,2025-12-07,6092,3189,72,0,0
92,2025-09-24,4682,3279,138,1,78
92,2025-02-28,8377,3060,133,0,0
92,2025-12-12,5194,2505,154,1,87
92,2025-02-13,6950,2975,64,0,0
92,2025-12-05,6421,2160,55,1,33
92,2025-01-14,14847,1906,84,1,36
92,2025-10-06,11326,3360,63,0,0
92,2025-02-01,5460,3340,131,1,42
92,2025-03-20,12755,2499,159,1,61
92,2025-05-01,8852,2034,74,1,47
92,2025-10-05,10590,1914,137,0,0
92,2025-10-13,11091,3361,132,1,47
92,2025-05-04,6405,3237,57,0,0
92,2025-07-24,5594,2514,68,1,69
92,2025-10-23,10035,2694,123,0,0
92,2025-09-03,4934,2136,117,1,73
92,2025-01-04,5627,2002,81,0,0
92,2025-12-27,7962,2546,128,1,42
92,2025-03-13,13469,3075,102,1,64
92,2025-12-10,9516,2126,63,0,0
92,2025-07-02,12796,3285,96,0,0
92,2025-08-19,12559,3303,127,1,58
92,2025-11-08,4230,3337,93,1,66
92,2025-06-12,6408,3358,111,1,45
92,2025-05-03,10403,3358,126,0,0
92,2025-07-03,8715,2654,92,1,89
92,2025-08-05,10019,2438,118,1,73
92,2025-06-08,12560,2533,139,1,83
92,2025-05-19,10964,3280,55,1,35
92,2025-02-02,12187,2633,101,0,0
92,2025-02-05,9493,2750,131,1,55
